"","X","ISO3","Country","Province","Market","Address","latitude","longitude","ID","local_consumption"
"18",18,"DZA","Algeria","Tindouf","Tindouf","Tindouf, Algeria",27.6719159,-8.1398003,"DZA18",653.252319335938
"19",19,"AGO","Angola","Luanda","Luanda","Luanda, Angola",-8.8146556,13.2301756,"AGO19",549540759
"20",20,"AGO","Angola","Lunda Norte","Kaxinde","Kaxinde, Angola",-5.0248749,12.3463875,"AGO20",13308677.4726562
"21",21,"AGO","Angola",NA,"Huambo, Alemanha","Huambo, Alemanha, Angola",-12.7739761,15.7468535,"AGO21",200769530
"22",22,"AGO","Angola",NA,"Luanda, 30 Market","Luanda, 30 Market, Angola",-8.9590339,13.4782867,"AGO22",267959429.15625
"23",23,"AGO","Angola",NA,"Lubango, Joao de Almeida","Lubango, Joao de Almeida, Angola",-14.9055708,13.5215349,"AGO23",83956321.25
"24",24,"ARG","Argentina","Buenos Aires D.f.","Buenos Aires","Buenos Aires, Argentina",-34.6036844,-58.3815591,"ARG24",109458254859
"25",25,"ARG","Argentina","Buenos Aires D.f.","Greater Buenos Aires","Greater Buenos Aires, Argentina",-34.6037618,-58.381715,"ARG25",109518305932.75
"26",26,"ARG","Argentina","Santa Fe","Rosario","Rosario, Argentina",-32.9587022,-60.6930416,"ARG26",8627490723.89062
"27",27,"ARM","Armenia","","Armavir","Armavir, Armenia",40.1555525,44.0388482,"ARM27",2607127.1484375
"28",28,"ARM","Armenia","","Artashat","Artashat, Armenia",39.9535181,44.5519782,"ARM28",4716183.984375
"29",29,"ARM","Armenia","","Berd","Berd, Armenia",40.8837788,45.3923464,"ARM29",1085081.30859375
"30",30,"ARM","Armenia","","Gavar","Gavar, Armenia",40.3513253,45.1272675,"ARM30",879851.337890625
"31",31,"ARM","Armenia","","Kapan","Kapan, Armenia",39.2077209,46.4067952,"ARM31",862485.029296875
"32",32,"ARM","Armenia","","National Average","National Average, Armenia",37.09024,-95.712891,"ARM32",463029.536132812
"33",33,"ARM","Armenia","","Vanadzor","Vanadzor, Armenia",40.807399,44.4970268,"ARM33",2027453.73046875
"34",34,"ARM","Armenia","","Yeghegnadzor","Yeghegnadzor, Armenia",39.7632738,45.3307882,"ARM34",753192.568359375
"35",35,"ARM","Armenia","","Yerevan","Yerevan, Armenia",40.1872023,44.515209,"ARM35",21124686.5625
"36",36,"AZE","Azerbaijan","","National Average","National Average, Azerbaijan",25.9293738,-80.1245163,"AZE36",207856842.1875
"37",37,"BGD","Bangladesh","Barisal","Barisal Division","Barisal Division, Bangladesh",22.3811131,90.3371889,"BGD37",579734139.75
"38",38,"BGD","Bangladesh","Chittagong","Chittagong Division","Chittagong Division, Bangladesh",23.1793157,91.9881527,"BGD38",182137008.375
"39",39,"BGD","Bangladesh","Dhaka","Dhaka","Dhaka, Bangladesh",23.810332,90.4125181,"BGD39",6387520582
"40",40,"BGD","Bangladesh","Dhaka","Dhaka Division","Dhaka Division, Bangladesh",23.9535742,90.1494988,"BGD40",1238989607.25
"41",41,"BGD","Bangladesh","Khulna","Khulna Division","Khulna Division, Bangladesh",22.8087816,89.2467191,"BGD41",672156466.75
"42",42,"BGD","Bangladesh","Rajshahi","Rajshahi Division","Rajshahi Division, Bangladesh",24.7105776,88.9413865,"BGD42",732318744.5
"43",43,"BGD","Bangladesh","Sylhet","Sylhet Division","Sylhet Division, Bangladesh",24.7049811,91.6760691,"BGD43",578226849.125
"44",44,"IND","Bassas da India","","Agartala","Agartala, Bassas da India",23.831457,91.2867777,"IND44",22810293354.0625
"45",45,"IND","Bassas da India","","Agra","Agra, Bassas da India",27.1766701,78.0080745,"IND45",38082308189
"46",46,"IND","Bassas da India","","Ahmedabad","Ahmedabad, Bassas da India",23.022505,72.5713621,"IND46",86535789103.25
"47",47,"IND","Bassas da India","","Aizwal","Aizwal, Bassas da India",-21.4663655,39.7046052,"IND47",0
"48",48,"IND","Bassas da India","","Amritsar","Amritsar, Bassas da India",31.6199803,74.8764849,"IND48",17744547710.5
"49",49,"IND","Bassas da India","","Bathinda","Bathinda, Bassas da India",30.210994,74.9454745,"IND49",9701405983.90625
"50",50,"IND","Bassas da India","","Bengaluru","Bengaluru, Bassas da India",12.9715987,77.5945627,"IND50",71711707914.25
"51",51,"IND","Bassas da India","","Bhagalpur","Bhagalpur, Bassas da India",25.242453,86.9842256,"IND51",21474035033.8125
"52",52,"IND","Bassas da India","","Bhopal","Bhopal, Bassas da India",23.2599333,77.412615,"IND52",23176568669.5
"53",53,"IND","Bassas da India","","Bhubaneshwar","Bhubaneshwar, Bassas da India",20.2960587,85.8245398,"IND53",25317260177.875
"54",54,"IND","Bassas da India","","Chandigarh","Chandigarh, Bassas da India",30.7333148,76.7794179,"IND54",28765401701.5625
"55",55,"IND","Bassas da India","","Chennai","Chennai, Bassas da India",13.0826802,80.2707184,"IND55",98670522458.75
"56",56,"IND","Bassas da India","","Cuttack","Cuttack, Bassas da India",20.462521,85.8829895,"IND56",24443209405.1875
"57",57,"IND","Bassas da India","","Dehradun","Dehradun, Bassas da India",30.3164945,78.0321918,"IND57",13668514594.5938
"58",58,"IND","Bassas da India","","Delhi","Delhi, Bassas da India",28.7040592,77.1024902,"IND58",174614925425.5
"59",59,"IND","Bassas da India","","Dharwad","Dharwad, Bassas da India",15.4589236,75.007808,"IND59",15434582802.1562
"60",60,"IND","Bassas da India","","Dimapur","Dimapur, Bassas da India",25.9091406,93.7265605,"IND60",6534925447
"61",61,"IND","Bassas da India","","Dindigul","Dindigul, Bassas da India",10.3623794,77.9694579,"IND61",9983196227.25
"62",62,"IND","Bassas da India","","Ernakulam","Ernakulam, Bassas da India",9.9816358,76.2998842,"IND62",29015292419.5625
"63",63,"IND","Bassas da India","","Gurgaon","Gurgaon, Bassas da India",28.4594965,77.0266383,"IND63",60683689132.5
"64",64,"IND","Bassas da India","","Guwahati","Guwahati, Bassas da India",-21.4663655,39.7046052,"IND64",0
"65",65,"IND","Bassas da India","","Gwalior","Gwalior, Bassas da India",26.2182871,78.1828308,"IND65",9489500786.78125
"66",66,"IND","Bassas da India","","Hisar","Hisar, Bassas da India",29.1491875,75.7216527,"IND66",8473660536.4375
"67",67,"IND","Bassas da India","","Hyderabad","Hyderabad, Bassas da India",17.385044,78.486671,"IND67",99026920584.25
"68",68,"IND","Bassas da India","","Indore","Indore, Bassas da India",22.7195687,75.8577258,"IND68",23614728530.75
"69",69,"IND","Bassas da India","","Itanagar","Itanagar, Bassas da India",27.0843682,93.6053163,"IND69",2207054064.69531
"70",70,"IND","Bassas da India","","Jabalpur","Jabalpur, Bassas da India",23.181467,79.9864071,"IND70",13046299354.0312
"71",71,"IND","Bassas da India","","Jaipur","Jaipur, Bassas da India",-21.4663655,39.7046052,"IND71",0
"72",72,"IND","Bassas da India","","Jammu","Jammu, Bassas da India",32.7266016,74.8570259,"IND72",17359385028.4375
"73",73,"IND","Bassas da India","","Jodhpur","Jodhpur, Bassas da India",26.2389469,73.0243094,"IND73",8281591747.39062
"74",74,"IND","Bassas da India","","Kanpur","Kanpur, Bassas da India",26.449923,80.3318736,"IND74",40922572007.75
"75",75,"IND","Bassas da India","","Karnal","Karnal, Bassas da India",29.6856929,76.9904825,"IND75",12418097546.0625
"76",76,"IND","Bassas da India","","Kohima","Kohima, Bassas da India",25.6751129,94.1085998,"IND76",3624455429.1875
"77",77,"IND","Bassas da India","","Kolkata","Kolkata, Bassas da India",22.572646,88.363895,"IND77",214658799390
"78",78,"IND","Bassas da India","","Kota","Kota, Bassas da India",-21.4663655,39.7046052,"IND78",0
"79",79,"IND","Bassas da India","","Kozhidoke","Kozhidoke, Bassas da India",11.2587531,75.78041,"IND79",16359771448.0938
"80",80,"IND","Bassas da India","","Lucknow","Lucknow, Bassas da India",26.8466937,80.946166,"IND80",41635933010.5
"81",81,"IND","Bassas da India","","Ludhiana","Ludhiana, Bassas da India",30.900965,75.8572758,"IND81",24093230359.4375
"82",82,"IND","Bassas da India","","Mandi","Mandi, Bassas da India",-21.4663655,39.7046052,"IND82",0
"83",83,"IND","Bassas da India","","Mumbai","Mumbai, Bassas da India",19.0759837,72.8776559,"IND83",214510595804
"84",84,"IND","Bassas da India","","Nagpur","Nagpur, Bassas da India",21.1458004,79.0881546,"IND84",40476676638.375
"85",85,"IND","Bassas da India","","National Average","National Average, Bassas da India",-21.4663655,39.7046052,"IND85",0
"86",86,"IND","Bassas da India","","Panaji","Panaji, Bassas da India",15.4986628,73.8292705,"IND86",10692645727.5625
"87",87,"IND","Bassas da India","","Panchkula","Panchkula, Bassas da India",30.6942091,76.860565,"IND87",28130638631.625
"88",88,"IND","Bassas da India","","Patna","Patna, Bassas da India",25.5940947,85.1375645,"IND88",49797164526.875
"89",89,"IND","Bassas da India","","Port Blair","Port Blair, Bassas da India",11.6503404,92.7328508,"IND89",760132924.888672
"90",90,"IND","Bassas da India","","Puducherry","Puducherry, Bassas da India",11.9415524,79.8082865,"IND90",17064538878
"91",91,"IND","Bassas da India","","Raipur","Raipur, Bassas da India",21.2513844,81.6296413,"IND91",14195690467.5938
"92",92,"IND","Bassas da India","","Rajkot","Rajkot, Bassas da India",22.3038945,70.8021599,"IND92",14663472950.125
"93",93,"IND","Bassas da India","","Ranchi","Ranchi, Bassas da India",23.3440997,85.309562,"IND93",20116357906.875
"94",94,"IND","Bassas da India","","Rourkela","Rourkela, Bassas da India",22.260423,84.8535844,"IND94",12298732093.4375
"95",95,"IND","Bassas da India","","Sambalpur","Sambalpur, Bassas da India",21.4668716,83.9811665,"IND95",7635333791.92188
"96",96,"IND","Bassas da India","","Shillong","Shillong, Bassas da India",25.5787726,91.8932535,"IND96",8349755195.625
"97",97,"IND","Bassas da India","","Shimla","Shimla, Bassas da India",31.1048145,77.1734033,"IND97",5754228238.01562
"98",98,"IND","Bassas da India","","Siliguri","Siliguri, Bassas da India",26.7271012,88.3952861,"IND98",11697753706.0938
"99",99,"IND","Bassas da India","","Srinagar","Srinagar, Bassas da India",34.0836708,74.7972825,"IND99",19181769326
"100",100,"IND","Bassas da India","","T.Puram","T.Puram, Bassas da India",-21.4663655,39.7046052,"IND100",0
"101",101,"IND","Bassas da India","","Thiruchirapalli","Thiruchirapalli, Bassas da India",-21.4663655,39.7046052,"IND101",0
"102",102,"IND","Bassas da India","","Tiruvanantapuram","Tiruvanantapuram, Bassas da India",8.4834201,76.9198194,"IND102",23539944660.8125
"103",103,"IND","Bassas da India","","Varanasi","Varanasi, Bassas da India",25.3176452,82.9739144,"IND103",43454894992
"104",104,"IND","Bassas da India","","Vijaywada","Vijaywada, Bassas da India",16.5061743,80.6480153,"IND104",28219899236.5625
"105",105,"BLR","Belarus","Minsk City","Minsk","Minsk, Belarus",53.9006011,27.558972,"BLR105",559822751.25
"106",106,"BEN","Benin","Alibori","Banikoara","Banikoara, Benin",11.2934532,2.435696,"BEN106",40261288.109375
"107",107,"BEN","Benin","Alibori","Malanville (CBM)","Malanville (CBM), Benin",11.8660824,3.3932703,"BEN107",56242394.1953125
"108",108,"BEN","Benin","Atakora","Cobly","Cobly, Benin",10.4834476,0.8675134,"BEN108",51780509.5429688
"109",109,"BEN","Benin","Atakora","Kérou","Kérou, Benin",10.7954931,1.6760691,"BEN109",28709210.53125
"110",110,"BEN","Benin","Atakora","Natitingou","Natitingou, Benin",10.2963526,1.3806902,"BEN110",61523957.015625
"111",111,"BEN","Benin","Atlantique","Sehoue","Sehoue, Benin",6.8443596,2.0815354,"BEN111",150358350.921875
"112",112,"BEN","Benin","Borgou","Kalalé","Kalalé, Benin",9.5340864,2.7779813,"BEN112",33358603.0546875
"113",113,"BEN","Benin","Borgou","N'Dali","N'Dali, Benin",9.8630387,2.7133005,"BEN113",24839076.1972656
"114",114,"BEN","Benin","Borgou","Nikki","Nikki, Benin",9.936763,3.2131232,"BEN114",34285261.9921875
"115",115,"BEN","Benin","Borgou","Parakou","Parakou, Benin",9.3466822,2.6090043,"BEN115",151985755.546875
"116",116,"BEN","Benin","Borgou","Sinendé","Sinendé, Benin",9.5340864,2.7779813,"BEN116",33358603.0546875
"117",117,"BEN","Benin","Collines","Glazoué","Glazoué, Benin",7.9736782,2.2445791,"BEN117",53301078.765625
"118",118,"BEN","Benin","Collines","Ouesse","Ouesse, Benin",8.4959624,2.4233417,"BEN118",37033899.5351562
"119",119,"BEN","Benin","Collines","Savalou","Savalou, Benin",7.9301365,1.9710284,"BEN119",44409953.875
"120",120,"BEN","Benin","Couffo","Azovè","Azovè, Benin",7.0035894,1.7538817,"BEN120",246812576.78125
"121",121,"BEN","Benin","Donga","Djougou","Djougou, Benin",9.7080916,1.6663523,"BEN121",51373920.6796875
"122",122,"BEN","Benin","Donga","Kassoua-Allah","Kassoua-Allah, Benin",6.3525837,2.4207527,"BEN122",799057233.75
"123",123,"BEN","Benin","Littoral","Dantokpa","Dantokpa, Benin",6.3719445,2.4347621,"BEN123",848317674.0625
"124",124,"BEN","Benin","Mono","Comè","Comè, Benin",38.933929,-76.718633,"BEN124",566928061.875
"125",125,"BEN","Benin","Mono","Comé","Comé, Benin",38.933929,-76.718633,"BEN125",566928061.875
"126",126,"BEN","Benin","Oueme","Azowlissè","Azowlissè, Benin",6.6148152,2.4999918,"BEN126",480537707.75
"127",127,"BEN","Benin","Oueme","Ouando","Ouando, Benin",6.506604,2.6111748,"BEN127",695728269.5
"128",128,"BEN","Benin","Zou","Abomey","Abomey, Benin",7.1854773,1.9979411,"BEN128",270035022.90625
"129",129,"BEN","Benin","Zou","Bohicon","Bohicon, Benin",7.1797684,2.0714223,"BEN129",290270868.5625
"130",130,"BEN","Benin","Zou","Kpedekpo","Kpedekpo, Benin",40.3430942,-74.6550739,"BEN130",497576845.125
"131",131,"BEN","Benin",NA,"Cotonou","Cotonou, Benin",6.3702928,2.3912362,"BEN131",845739339.1875
"132",132,"BTN","Bhutan","","National Average","National Average, Bhutan",38.9296156,-77.0497844,"BTN132",NA
"133",133,"BTN","Bhutan","","Thimphu","Thimphu, Bhutan",27.4712216,89.6339041,"BTN133",NA
"134",134,"BOL","Bolivia","Beni","Trinidad","Trinidad, Bolivia",-14.8321487,-64.9019015,"BOL134",25165213.125
"135",135,"BOL","Bolivia","Chuquisaca","Sucre","Sucre, Bolivia",-19.035345,-65.2592128,"BOL135",100185169.5
"136",136,"BOL","Bolivia","Cochabamba","Cochabamba City","Cochabamba City, Bolivia",-17.4139766,-66.1653224,"BOL136",604326320
"137",137,"BOL","Bolivia","La Paz","La Paz City","La Paz City, Bolivia",-16.489689,-68.1192936,"BOL137",746236088
"138",138,"BOL","Bolivia","Oruro","Oruro City","Oruro City, Bolivia",-17.9716723,-67.0931378,"BOL138",191467029
"139",139,"BOL","Bolivia","Pando","Cobija","Cobija, Bolivia",-11.0343921,-68.7810767,"BOL139",40311618.75
"140",140,"BOL","Bolivia","Potosi","Potosi","Potosi, Bolivia",-19.5722805,-65.7550063,"BOL140",94185266.5
"141",141,"BOL","Bolivia","Santa Cruz","Santa Cruz City","Santa Cruz City, Bolivia",-17.8145819,-63.1560853,"BOL141",506843532
"142",142,"BOL","Bolivia","Tarija","Tarija City","Tarija City, Bolivia",-21.5177889,-64.7295667,"BOL142",53494840.75
"143",143,"BRA","Brazil",NA,"Sao Paulo","Sao Paulo, Brazil",-23.5505199,-46.6333094,"BRA143",556670224789.5
"144",144,"BFA","Burkina Faso","Boucle Du Mouhoun","Dedougou","Dedougou, Burkina Faso",12.4503003,-3.4700327,"BFA144",54632578.328125
"145",145,"BFA","Burkina Faso","Boucle Du Mouhoun","Nouna","Nouna, Burkina Faso",12.7430244,-3.8553507,"BFA145",45772474.6992188
"146",146,"BFA","Burkina Faso","Boucle Du Mouhoun","Tougan","Tougan, Burkina Faso",13.0695031,-3.0626284,"BFA146",38026375.1601562
"147",147,"BFA","Burkina Faso","Cascades","Banfora","Banfora, Burkina Faso",10.6400163,-4.7588042,"BFA147",85945894.34375
"148",148,"BFA","Burkina Faso","Centre","Ouagadougo (Sankaryare)","Ouagadougo (Sankaryare), Burkina Faso",12.3777398,-1.5282766,"BFA148",1218872880.75
"149",149,"BFA","Burkina Faso","Centre-est","Pouytenga","Pouytenga, Burkina Faso",12.2487403,-0.4266584,"BFA149",157311737.625
"150",150,"BFA","Burkina Faso","Centre-est","Tenkodogo","Tenkodogo, Burkina Faso",11.7863324,-0.3654204,"BFA150",107987152.4375
"151",151,"BFA","Burkina Faso","Centre-nord","Kaya","Kaya, Burkina Faso",13.0910405,-1.0873551,"BFA151",113479017.3125
"152",152,"BFA","Burkina Faso","Centre-nord","Kongoussi","Kongoussi, Burkina Faso",13.3252954,-1.5257042,"BFA152",86090920.9453125
"153",153,"BFA","Burkina Faso","Centre-ouest","Koudougou","Koudougou, Burkina Faso",12.2562183,-2.3517526,"BFA153",171627545.46875
"154",154,"BFA","Burkina Faso","Centre-ouest","Leo","Leo, Burkina Faso",11.0978809,-2.0959429,"BFA154",42867055.3007812
"155",155,"BFA","Burkina Faso","Centre-sud","Guelwongo","Guelwongo, Burkina Faso",12.238333,-1.561593,"BFA155",873999322.875
"156",156,"BFA","Burkina Faso","Est","Fada N'Gourma","Fada N'Gourma, Burkina Faso",12.0601649,0.3654204,"BFA156",37721728.1875
"157",157,"BFA","Burkina Faso","Est","Kantchari (CBM)","Kantchari (CBM), Burkina Faso",12.3653886,-1.4962887,"BFA157",1216671678.25
"158",158,"BFA","Burkina Faso","Hauts-bassins","Bobo Dioulasso","Bobo Dioulasso, Burkina Faso",11.1649219,-4.3051542,"BFA158",275437723.53125
"159",159,"BFA","Burkina Faso","Hauts-bassins","Nieneta","Nieneta, Burkina Faso",11.198001,-4.2887941,"BFA159",272528418.96875
"160",160,"BFA","Burkina Faso","Nord","Gourcy","Gourcy, Burkina Faso",13.2036283,-2.3566861,"BFA160",93483099.609375
"161",161,"BFA","Burkina Faso","Nord","Ouahigouya","Ouahigouya, Burkina Faso",13.5668258,-2.4109908,"BFA161",147921250.53125
"162",162,"BFA","Burkina Faso","Plateau Central","Bousse","Bousse, Burkina Faso",12.6528861,-1.8862693,"BFA162",94155656
"163",163,"BFA","Burkina Faso","Sahel","Djibo","Djibo, Burkina Faso",14.1005099,-1.6226538,"BFA163",47223459.828125
"164",164,"BFA","Burkina Faso","Sahel","Dori","Dori, Burkina Faso",14.0246473,-0.0233208,"BFA164",43650202.203125
"165",165,"BFA","Burkina Faso","Sahel","Gorom Gorom","Gorom Gorom, Burkina Faso",14.4431072,-0.2291565,"BFA165",32180931.0703125
"166",166,"BFA","Burkina Faso","Sud-ouest","Diebougou","Diebougou, Burkina Faso",10.9578957,-3.2432781,"BFA166",61980920.3671875
"167",167,"BDI","Burundi","Bubanza","Kivyuka","Kivyuka, Burundi",-3.0288458,29.4509403,"BDI167",50697262.7016509
"168",168,"BDI","Burundi","Bubanza","Musenyi","Musenyi, Burundi",-3.1931795,29.4054468,"BDI168",80759141.4198113
"169",169,"BDI","Burundi","Bubanza","Muzinda","Muzinda, Burundi",-3.2619682,29.4179214,"BDI169",107009463.304245
"170",170,"BDI","Burundi","Bujumbura Mairie","Bujumbura","Bujumbura, Burundi",-3.361378,29.3598782,"BDI170",107807798.363208
"171",171,"BDI","Burundi","Bujumbura Mairie","Kamenge","Kamenge, Burundi",-3.3447922,29.3918108,"BDI171",112538903.915094
"172",172,"BDI","Burundi","Bujumbura Mairie","Kanyosha","Kanyosha, Burundi",-3.4309203,29.4063234,"BDI172",109936643.646226
"173",173,"BDI","Burundi","Bujumbura Mairie","Siyoni","Siyoni, Burundi",-3.3626996,29.3673506,"BDI173",109122447.099057
"174",174,"BDI","Burundi","Bujumbura Rural","Gitaza","Gitaza, Burundi",-3.593881,29.3539099,"BDI174",44519303.4339623
"175",175,"BDI","Burundi","Bujumbura Rural","Kinama","Kinama, Burundi",-3.3251122,29.3831026,"BDI175",111355239.90566
"176",176,"BDI","Burundi","Bururi","Bururi","Bururi, Burundi",-3.9006851,29.5107708,"BDI176",33538934.2287736
"177",177,"BDI","Burundi","Bururi","Buyengero","Buyengero, Burundi",-3.8198252,29.5441201,"BDI177",36157305.4599057
"178",178,"BDI","Burundi","Bururi","Matana","Matana, Burundi",-3.7621773,29.691977,"BDI178",32564242.7051887
"179",179,"BDI","Burundi","Bururi","Nyagasasa","Nyagasasa, Burundi",-3.6146938,29.7516055,"BDI179",43315876.740566
"180",180,"BDI","Burundi","Bururi","Rumonge","Rumonge, Burundi",-3.9754049,29.4388014,"BDI180",23447356.1214623
"181",181,"BDI","Burundi","Cankuzo","Cankuzo","Cankuzo, Burundi",-3.1527788,30.6199895,"BDI181",17815482.0053066
"182",182,"BDI","Burundi","Cankuzo","Kigamba","Kigamba, Burundi",-3.1138277,30.5634969,"BDI182",15340730.0961085
"183",183,"BDI","Burundi","Cankuzo","Mishiha","Mishiha, Burundi",-3.0063131,30.7946246,"BDI183",12233015.9548939
"184",184,"BDI","Burundi","Cankuzo","Twinkwavu","Twinkwavu, Burundi",-3.26122,30.654546,"BDI184",19455238.8237028
"185",185,"BDI","Burundi","Cibitoke","Gasenyi","Gasenyi, Burundi",-3.3874467,29.527348,"BDI185",110915142.360849
"186",186,"BDI","Burundi","Cibitoke","Mabayi","Mabayi, Burundi",-2.7149982,29.2444275,"BDI186",29050896.8543632
"187",187,"BDI","Burundi","Cibitoke","Rugombo","Rugombo, Burundi",-2.8127134,29.0794524,"BDI187",42226700.1261792
"188",188,"BDI","Burundi","Gitega","Bukirasazi","Bukirasazi, Burundi",-3.7,29.966667,"BDI188",40415686.5990566
"189",189,"BDI","Burundi","Gitega","Gihamagara","Gihamagara, Burundi",-3.0185617,30.1610177,"BDI189",48372294.6544811
"190",190,"BDI","Burundi","Gitega","Gitega","Gitega, Burundi",-3.4272755,29.9246016,"BDI190",58197940.6485849
"191",191,"BDI","Burundi","Gitega","Mutaho","Mutaho, Burundi",-3.1441451,29.8663177,"BDI191",63619915.7900943
"192",192,"BDI","Burundi","Karuzi","Buhiga","Buhiga, Burundi",-3.0247013,30.1710322,"BDI192",47461698.0778302
"193",193,"BDI","Burundi","Karuzi","Gihogazi","Gihogazi, Burundi",-3.1119403,29.998761,"BDI193",54164899.6627358
"194",194,"BDI","Burundi","Karuzi","Nyabikere","Nyabikere, Burundi",-3.2635423,30.1156226,"BDI194",38601160.5495283
"195",195,"BDI","Burundi","Kayanza","Bandaga","Bandaga, Burundi",-3.0681086,29.6067403,"BDI195",65244075.0566038
"196",196,"BDI","Burundi","Kayanza","Jene","Jene, Burundi",-3.373056,29.918886,"BDI196",60103602.4634434
"197",197,"BDI","Burundi","Kayanza","Kayanza","Kayanza, Burundi",-2.9234745,29.6277775,"BDI197",69465584.6533019
"198",198,"BDI","Burundi","Kayanza","Muhanga","Muhanga, Burundi",-3.0285079,29.8287962,"BDI198",71348679.9127358
"199",199,"BDI","Burundi","Kirundo","Busoni","Busoni, Burundi",-2.5238146,30.2195374,"BDI199",46832645.6285377
"200",200,"BDI","Burundi","Kirundo","Gitobe","Gitobe, Burundi",-2.6598272,30.2281933,"BDI200",55536370.634434
"201",201,"BDI","Burundi","Kirundo","Kirundo","Kirundo, Burundi",-2.5762882,30.112735,"BDI201",53730643.0648585
"202",202,"BDI","Burundi","Kirundo","Mukenke","Mukenke, Burundi",-2.5892242,30.3111137,"BDI202",50582228.0448113
"203",203,"BDI","Burundi","Kirundo","Ruhehe","Ruhehe, Burundi",-3.0875611,30.7635826,"BDI203",16303794.8632075
"204",204,"BDI","Burundi","Makamba","Kayogoro","Kayogoro, Burundi",-4.117961,29.9465892,"BDI204",28685390.2446934
"205",205,"BDI","Burundi","Makamba","Mabanda","Mabanda, Burundi",-4.2722928,29.7831356,"BDI205",33428296.1002358
"206",206,"BDI","Burundi","Makamba","Makamba","Makamba, Burundi",-4.1384805,29.803397,"BDI206",31117027.432783
"207",207,"BDI","Burundi","Makamba","Muyange","Muyange, Burundi",-4.3069007,29.6848173,"BDI207",27582996.9286557
"208",208,"BDI","Burundi","Muramvya","Bukeye","Bukeye, Burundi",-3.2022369,29.6267347,"BDI208",63308557.7051887
"209",209,"BDI","Burundi","Muramvya","Gatabo","Gatabo, Burundi",-3.0117177,29.839869,"BDI209",71280132.3962264
"210",210,"BDI","Burundi","Muramvya","Muramvya","Muramvya, Burundi",-3.2898398,29.6499162,"BDI210",61091042.4728774
"211",211,"BDI","Burundi","Muyinga","Gasorwe","Gasorwe, Burundi",-2.8521841,30.2209801,"BDI211",54941700.4103774
"212",212,"BDI","Burundi","Muyinga","Giteranyi","Giteranyi, Burundi",-2.5154773,30.4587488,"BDI212",44061495.0389151
"213",213,"BDI","Burundi","Muyinga","Kobero","Kobero, Burundi",-2.6549566,30.406828,"BDI213",44451893.0129717
"214",214,"BDI","Burundi","Muyinga","Muyinga","Muyinga, Burundi",-2.8460748,30.3395007,"BDI214",45088364.6037736
"215",215,"BDI","Burundi","Muyinga","Mwakiro","Mwakiro, Burundi",-3.1302474,30.2938637,"BDI215",29499899.5383255
"216",216,"BDI","Burundi","Mwaro","Mwaro","Mwaro, Burundi",-3.5025918,29.6499162,"BDI216",46210789.9634434
"217",217,"BDI","Burundi","Mwaro","Nyabihanga","Nyabihanga, Burundi",-3.4437487,29.8120795,"BDI217",60432609.9339623
"218",218,"BDI","Burundi","Mwaro","Rusaka","Rusaka, Burundi",-3.4500984,29.6267347,"BDI218",53765730.3254717
"219",219,"BDI","Burundi","Mwaro","Wimpfizi","Wimpfizi, Burundi",-3.5025918,29.6499162,"BDI219",46210789.9634434
"220",220,"BDI","Burundi","Ngozi","Marangara","Marangara, Burundi",-2.7488299,29.9899663,"BDI220",61721693.0023585
"221",221,"BDI","Burundi","Ngozi","Masanganzira","Masanganzira, Burundi",-3.4257943,29.9163659,"BDI221",58947595.7264151
"222",222,"BDI","Burundi","Ngozi","Mihigo","Mihigo, Burundi",-2.6210134,29.9858474,"BDI222",58121117.1014151
"223",223,"BDI","Burundi","Ngozi","Ngozi","Ngozi, Burundi",-2.9107175,29.8243599,"BDI223",76619802.7924528
"224",224,"BDI","Burundi","Rutana","Kayero","Kayero, Burundi",-3.7983747,30.1136247,"BDI224",29192318.8160377
"225",225,"BDI","Burundi","Rutana","Rubaho","Rubaho, Burundi",-3.9257199,29.9899512,"BDI225",27253648.6910377
"226",226,"BDI","Burundi","Rutana","Rutana","Rutana, Burundi",-3.9285639,29.9898766,"BDI226",27158775.334316
"227",227,"BDI","Burundi","Ruyigi","Biyogwa","Biyogwa, Burundi",-3.3869482,30.191879,"BDI227",29767265.223467
"228",228,"BDI","Burundi","Ruyigi","Gisiru","Gisiru, Burundi",40.372754,-76.307078,"BDI228",17165498.1403302
"229",229,"BDI","Burundi","Ruyigi","Kayongozi","Kayongozi, Burundi",-3.2771956,30.3334609,"BDI229",23149586.2376179
"230",230,"BDI","Burundi","Ruyigi","Kinyinya","Kinyinya, Burundi",-3.6586943,30.3418459,"BDI230",24918862.5742925
"231",231,"BDI","Burundi","Ruyigi","Ruyigi","Ruyigi, Burundi",-3.4760623,30.2479779,"BDI231",27072384.0955189
"232",232,"CIV","Côte d'Ivoire",NA,"Abidjan","Abidjan, Côte d'Ivoire",5.3599517,-4.0082563,"CIV232",2270066953.875
"233",233,"KHM","Cambodia","Banteay Meanchey","Banteay Meanchey","Banteay Meanchey, Cambodia",13.7531914,102.989615,"KHM233",61603403.90625
"234",234,"KHM","Cambodia","Banteay Meanchey","Serei Saophoan","Serei Saophoan, Cambodia",13.5836237,102.9737739,"KHM234",106388964.84375
"235",235,"KHM","Cambodia","Banteay Meanchey","Thma Puok","Thma Puok, Cambodia",13.9402197,103.0500972,"KHM235",35504012.109375
"236",236,"KHM","Cambodia","Battambang","Battambang","Battambang, Cambodia",13.09573,103.2022055,"KHM236",157986042.1875
